primary_stat_null,sensitivity_stat_null
0.11878359791828857,0.07144599214606802
-0.3213359232060984,-0.17605023792419197
0.10637978643629001,0.18236557639828874
0.6192774333365899,0.6600505234470865
-0.22959451893604996,-0.09450232301748225
-0.05920733074701659,0.05695295537276963
-0.7273966039823088,-0.6807141873211296
0.5059728166512206,0.2806034355677806
-0.3630451989283633,-0.49185702272518284
0.20650338171878363,0.2931402553423698
0.11453797188759507,0.1896172967994488
-0.5900730125874039,-0.6936595237554412
-0.6076742621679799,-0.4523491334721734
0.40734951308149114,0.44989422230513415
-0.08867293553727795,0.008985379088450577
-0.4192317260510534,-0.40678985138223595
-0.016622980089398755,-0.04891541052743185
-0.7071665533172127,-0.5190107980229602
-0.3537759444795489,-0.20488581238948134
0.34350740967211624,0.41492161352310997
0.021518237025702214,-0.1500228574326802
-0.11880994805304404,-0.01780307648111931
0.27825142701566946,0.21319517356596215
0.5082196773171851,0.5613325180965045
0.2867459574989748,0.22074586732890022
0.2570911677061383,0.19438605417971222
0.3920986112874093,0.31439267069639754
-0.34303737751933383,-0.339061541576263
-0.09975765542274517,-0.25782365072018903
-0.029328901753232967,-0.19522031412506707
0.1508810306982371,0.09997704350602225
0.11580253916874,-0.06621458886109109
0.16927854328690098,0.26005151006958527
0.018677219094947628,0.1261836663434045
-0.4973206335315323,-0.476202213587106
-0.0911210191578967,0.0285852323408762
0.3777229411402184,0.16660354622466744
0.4118596818885947,0.3319580667863401
-0.36336678086576535,-0.21341100028834037
0.3234192102035146,0.25334431417738
-0.24642365247261777,-0.13123748040962926
-0.09127951046338448,-0.2502875218674239
0.37553157835244877,0.443387541238961
-0.2622726660496968,-0.12354956489627944
-0.28889888946685566,-0.29093844108517136
-0.2815451815839557,-0.14068068981562074
-0.8490488344158977,-0.9238602542696578
0.05267772347265237,-0.12232553614650235
-0.11801460889109541,-0.13904130279560664
0.03895793726451,-0.1345209016648511
-0.005878170156303458,-0.03936446836468045
-0.04089717133351567,-0.20550322041865168
-0.03643004521837662,-0.06652169064207879
-0.12650869554145164,-0.28160235304792813
-0.5659869801140915,-0.3935178440646304
-0.580066976240758,-0.4060333961772228
0.3268118546342969,0.12134924710829281
-0.5277738426603218,-0.35955061077239053
0.6420336858589515,0.658502375885099
-0.18181414333334375,-0.3307627510851655
-0.5659041883799671,-0.39344425141207534
0.8971676580437103,0.7633429344797763
0.3704484624778473,0.1601373429692265
-0.09059455017306078,-0.11466791726846476
-0.19398086863669112,-0.0628457449736077
-0.21676250020559037,-0.08309608414596265
0.6893055445089014,0.7005218057961655
0.8268617806886522,0.7008488212752801
-0.5025060659388463,-0.3370903647977457
-0.12620540782383646,-0.2813327639656035
-0.3299360524908046,-0.18369479728837532
-0.1883094066649048,-0.3365363184909976
-0.20753476819667654,-0.0748936556935948
-0.04927110233021107,-0.21294671463793655
-0.20925442211101689,-0.3551541099986528
-0.013300340629290523,0.09775916881074835
-0.09756026681464838,-0.25587041640188074
-0.09152149948671726,-0.2505026232214976
0.05454890064780341,0.014348483461192298
0.4174500993762565,0.20191657576781244
0.13241175581571507,0.08355991027711379
0.3145612182209886,0.2454705435262458
-0.5675827317822124,-0.41671221757371346
0.22245081646256676,0.28553982531053473
-0.274229956373208,-0.13417826740606723
-0.2662251223139424,-0.27078398139369286
0.4004458880157678,0.44375766669115785
-0.32383852097283483,-0.20005069685426663
0.3006357542258303,0.37681347534863346
-0.18459084857505928,-0.054499060474379434
0.44455257561928796,0.4829636112276203
0.62990756507511,0.6694995294368822
-0.7105877768802705,-0.8007837586824337
-0.19454219837941147,-0.08512063232677924
0.21229135643628516,0.15456399971762053
0.24074834887641677,0.3235802261491549
0.28954560818495023,0.34517964017487557
0.3063734405927263,0.10318176796023004
-0.43548648698526443,-0.2992933333097596
-0.7325006888949037,-0.5633059572294391
-0.23228249930882697,-0.09689163890439516
-0.11701614300351637,-0.01620858310376135
0.4219148456694356,0.46284118460552925
-0.5076408758676272,-0.620386513337862
-0.4539239295867392,-0.3156821711777373
-0.17648311951306186,-0.32602406324491495
-0.15574021345702443,-0.050629979062435236
0.0962558976434656,0.1951424917198649
0.4869199464708438,0.39867830197056153
0.2095859639646313,0.15215920640948374
0.0042065493767928785,-0.16541102423171075
-0.2164560550903015,-0.36155556153579466
-0.5074333025662418,-0.36324605827062834
-0.19501992470408386,-0.20749047240715193
0.3840218020664289,0.4509344067624989
0.487627342441476,0.26429634738134095
-0.10472668482458528,-0.005284620278044845
0.36341584307014235,0.41084207118393534
-0.23060898891645376,-0.11718000169303905
0.7465403827502956,0.7731731451481582
0.8388354727186728,0.7114921030797429
0.1603441514900249,0.10838870643205584
-0.542858569595357,-0.5166803789771726
0.7583115482567531,0.761860475794256
0.19605143135530573,0.14012851075674992
-0.5171054299490444,-0.3718435048331197
-0.2121588554021242,-0.10077988301363502
0.4176932811475699,0.48086461039017997
-0.2726008733935168,-0.15450612122820617
-0.1194807439252562,0.0033765881032233017
0.14743422338244327,-0.038097536226688156
-0.4809917561786885,-0.3179665338998276
-0.43105646009427007,-0.5523114770948777
-0.3011221154404401,-0.30180353083946865
0.1479830998355663,0.09740110496142597
0.337296230941147,0.26567944372194213
-0.10060043763510587,0.020159082583356927
0.330568047324245,0.40341995810278
-0.06914691282660551,-0.09560335073828227
0.30386661343336485,0.35790942261791087
0.3505355736284046,0.3993929427912794
0.3034349442511973,0.37930164426007085
0.27059284847924703,0.07137679719269292
0.47676830205734355,0.5115998125058918
0.3810488078760884,0.3045706232196678
0.13097077881989996,0.22600016387669544
-0.31923376738731124,-0.45291352802202556
0.3064184745343801,0.2382325491381493
0.3061618088136387,0.10299365082326324
-0.19304087734019199,-0.08378612473636189
0.19776230859039706,0.2635944849797173
0.034764676630337554,0.11870770101521987
-0.01084914358606387,0.09993801062694982
-0.07671462149904051,0.04139091914874839
-0.03920892083552736,-0.20400255330932876
0.6354465648971627,0.39569121178639566
0.07269590259321229,0.15242434631555296
-0.7038225997729128,-0.5378143224543361
0.4811530792846278,0.39355219780503625
-0.20276202245411318,-0.09242714261540301
0.31074526860646146,0.10706783730577242
0.5871867648323607,0.609749557194796
-0.013795398720906515,0.09731911717375634
0.4918928598091856,0.2680879183748605
-0.054501946023128224,0.06113551957178151
0.11858037198948901,0.2149864689163302
-0.08199108607792538,0.01492480083009726
0.0826003470642328,0.039283102498018446
-0.0064368729473990305,-0.03986109306787652
0.3612359166094055,0.40890435877439146
0.21109129858417253,0.15349728162685372
-0.017131694158558752,0.09435352122917656
-0.10955373847817407,-0.009575334636790445
0.010072997246454968,0.11853546914474432
0.40509992471477163,0.46967051578324814
-0.9989113859273393,-0.7783395381208505
-0.19106944293103173,-0.08203373859488614
-0.10787251582667673,-0.13002610896056782
-0.5265127409366972,-0.6371615045103688
-0.5210841283260982,-0.49732532007116453
-0.4495622383629637,-0.43375030677060067
-0.048679686132304036,-0.21242101135090802
-0.5710866524922045,-0.6767827592263751
0.6860127539098794,0.44063893535325493
0.5849479777217973,0.6295354517894931
0.4376104067098995,0.476792794419275
0.7783972549887254,0.7797144373337869
0.6193399914101224,0.6383302030416953
-0.3327542685730567,-0.1861998782503771
-0.06830958897578901,0.04886205916941636
-0.626595582466551,-0.7261240303146832
-0.4617624495135433,-0.300873816864143
0.3320631656134785,0.4047489521376541
-0.13406485476572175,-0.009587065977190513
-0.0788706800825777,-0.23925745041781793
-0.2301687683881925,-0.09501276697494229
-0.015782924440668485,-0.04816869439522717
-0.2368475556755947,-0.24467058882627266
0.17902925445473755,0.24694288130357542
-0.37119222632042737,-0.22036695180359547
-0.31988377865509565,-0.45349131581561175
0.37124764838080615,0.16084773043852327
0.39491671267952644,0.4388428441700544
-0.6416498527571318,-0.6044948528987502
-0.20741667772004435,-0.09656461396289735
0.6928548154297247,0.4467207678153397
0.19520853955578688,0.2831003956419283
-0.34553401454516486,-0.3412807744881128
-0.470569866004397,-0.4524237535629858
-0.3433144722643023,-0.21736265355779327
0.3931944228009369,0.4373119198335304
-0.2561099877667883,-0.26179275068511143
0.5647839198062521,0.6116118447534529
-0.4255227966547996,-0.4123819141411215
-0.0977082591209909,-0.2560019651186296
-0.34087462520190187,-0.19341797303157288
0.6296924617159054,0.5255872044106162
-0.030368042234883763,-0.061133243545640745
-0.38264856669185277,-0.23055036546708477
0.27730397072067314,0.0773422391850717
0.012387587555674089,0.12059288275293915
-0.2863528405562177,-0.28867528649793756
0.5060581682924415,0.28067930369331023
0.04445144904168504,0.12731816538086208
-0.0663695893495162,-0.22814536976620772
0.2564761664630664,0.19383938640809273
0.0606441311660362,-0.11524428486349453
-0.23727483803128827,-0.10132927332436077
0.13719972835633104,-0.04719486513878795
0.31673009068363056,0.36934362461814707
0.3157822342874831,0.36850108559934924
0.10556388982051826,0.18164033496204718
-0.6757262998800643,-0.4910639060788283
0.6446599248978911,0.5388916161279369
-0.1274155485146472,-0.14739769357209714
0.05432691979831805,-0.12085958385702172
-0.5120187424338336,-0.4892671992780407
0.5820290626069136,0.6269408605762631
-0.3550866126335942,-0.22782677833049725
-0.33962912112038185,-0.21408678587430843
-0.5448831750689705,-0.6534907792946116
0.10896433109165549,0.18466294942528025
-0.47322180833202,-0.33283584117354237
-0.6004888294440307,-0.44596208216199634
0.5169823669744235,0.29038970252173857
0.24649990445213155,0.30691679241237
-0.22190672511026494,-0.1094446560875379
0.1409557117097569,0.213099732196926
-0.41549977232054053,-0.4034725591773356
0.054698263112751166,0.014481250096701438
-0.6803378368742196,-0.5169389776554976
0.6491904690029974,0.6648639609020286
-0.018656581643165297,-0.050723056353002095
0.28813219410477797,0.08696732663760931
0.028503853621680134,0.13491845258938895
-0.42829544163856237,-0.27112536541971555
0.11471431256033554,0.18977404406410703
0.21901030865845766,0.2824815961513265
0.42895234022070183,0.46909673531776597
0.05725041754706084,0.16047095385639398
-0.02632543490183753,0.08618130723515101
0.2578651704933995,0.3170192511157194
-0.2839518686285319,-0.4215518402364438
0.5936203297487074,0.35851233609887984
0.3425847770108649,0.3923255680201331
0.3706266857462267,0.41725170911823245
0.6095984094803852,0.6296710191041511
-0.22949911722101834,-0.11619344907487426
0.040128622616761894,0.12347565300315261
-0.0851002731708283,0.03393700655160368
0.3324594006834036,0.38332523350683423
-0.11758374341968117,-0.27366906227302107
-0.547569115767617,-0.5208675311302924
-0.11524698909299089,0.007139925731903585
0.038448454733226244,-0.13497377502599217
-0.6232600623588396,-0.4662031780862708
-0.4933409374822159,-0.4726647059877137
0.03551956601070791,0.14115464137963585
-0.29320134995978936,-0.4297736014197839
0.4322864656464479,0.35011520790443185
0.2295494268544785,0.034893755748454255
-0.6005798642022493,-0.44604300194707946
0.2712886382482017,0.07199527698731928
-0.3183927960372963,-0.45216599793312334
-0.2381024122276573,-0.12384082241410886
0.05143208573617281,0.01157798131752066
-0.52596886198309,-0.6366780565516067
0.2925925054229547,0.22594279881688234
0.0681165760527237,0.17012976141698322
0.20223801127587965,0.2675728873668129
0.23068656898697582,0.29286049422112054
0.27562140878681596,0.21085737958475903
0.2041429234381495,0.14732094816372213
-0.10476694135487238,-0.12726559831896395
-0.2368750452578894,-0.2446950240105346
-0.2203328398269574,-0.22999084140526171
-0.3199641788942885,-0.4535627826948942
-0.3088492689585559,-0.3086721117444604
0.4595776837868234,0.3743740684736545
-0.036282432697838485,-0.20140123052027198
0.13472132013182117,-0.04939789467168561
0.3903285978304837,0.4347645198597942
0.2809088305679117,0.21555731005684411
-0.45049018585895384,-0.4345751489892586
-0.5612333843305567,-0.6680242986382438
-0.24810592310567595,-0.1327328320834587
0.5018929691410111,0.41198765545515464
-0.2757931793686116,-0.41429967200540363
0.7307125313175464,0.7591039438746034
0.8929681031010022,0.9033311187932307
0.5749169812631879,0.3418871374450847
0.13000933448837612,0.08142442465281248
0.056090002566286316,-0.11929239917438325
0.32149319342505567,0.11662154825563392
0.07431825305665132,0.031921241157946
-0.6370389290032997,-0.6003962540064549
0.7012325255019103,0.7328994942607047
0.25324785881144646,0.05595902859909242
0.485730775921988,0.2626105104751293
-0.09020823495834385,0.02939659607381207
0.629333772799896,0.5252683698186078
0.24647830109802943,0.30689758943094597
0.7360362094773295,0.7420601746569906
-0.09742797623731989,0.0012031206884132789
0.7028278804887396,0.5905964655420245
-0.44882816180734775,-0.5681085452842802
0.10882545396233306,0.20631543066996938
0.001530681298686512,0.08916637183153009
0.45214003701325495,0.23275207588958885
0.13539084669396817,0.08620799105778319
-0.27243652545492303,-0.4113159796376804
0.045095283484593435,0.1278904626634473
0.09608679037176746,-0.08373969890284447
0.12262916985054045,0.1968094727665114
0.004803021984881632,0.11385104669001248
0.442782383954453,0.48139010752554484
0.5259513214194481,0.4333728574804321
-0.07184418954565785,0.045720191996199616
-0.6393919173369289,-0.4587666771515969
0.5998824433759518,0.3640786593230971
-0.6940267713133186,-0.786062864845143
-0.3971762520716079,-0.3871849856227289
-0.1188648280896355,-0.27480780420186934
-0.7212052338473822,-0.6752107472011948
-0.16563107797025434,-0.18136705308819237
-0.6944802168874672,-0.6514551765701593
0.58310046110892,0.3491613417524022
0.47502118689628225,0.3881016267931734
0.24497007867317977,0.04860100180952201
-0.3183540029302902,-0.19517556970533814
0.2781089833921664,0.2130685570117372
-0.2710417305402374,-0.2750654109281773
0.33850192788116196,0.4104722963755949
-0.6562229171159055,-0.4737275658440205
-0.15780983123558828,-0.030693711728182985
0.47453679870746923,0.5096162539726703
-0.147144900829218,-0.042989701171051733
-0.1890328823795513,-0.20216865700756742
0.11256165807215515,0.18786057340794665
-0.2527609269112897,-0.258815807702446
-0.08481066445716759,0.034194436519302096
0.31072127254198617,0.24205725847824366
-0.42804348094646355,-0.27090140036007215
-0.06892509135494881,0.04831494594349654
0.4506115693075881,0.3664041889365565
0.10984443318265458,-0.07151068307094481
-0.6111890888631544,-0.455473423867884
-0.48266079582540655,-0.34122605227877484
-0.20050696839714605,-0.34737859558632317
-0.660102675922084,-0.47717624033840145
0.039785029378750524,-0.13378570867441508
-0.10494508679069636,-0.12742394981747418
0.13455524998773183,0.2291863604703238
-0.1624054874123352,-0.31351061248871354
-0.29479799944063495,-0.2961820943951973
0.007832988707351635,-0.02717677159698706
0.25502703112207525,0.3362723881452957
0.804305379829527,0.6807986871782798
0.41655995980116656,0.4798572136378214
-0.09258510329653141,0.027283824217645317
0.1884356033419694,0.25530408031444823
-0.09741108774187704,0.001218132684362457
0.09142947047864901,-0.08787953880783866
-0.18094882728806627,-0.07303763580113906
0.004845931935775698,0.09211326128672044
-0.41660536510999396,-0.5394660593310768
0.0813898515872443,-0.09680364448908728
-0.8122847021373333,-0.8911810255776006
-0.36149471396733784,-0.3554680628633777
-0.2303311238709544,-0.09515708295961953
-0.3725829017526361,-0.2216031077433366
0.32874463733504355,0.3800232216416253
0.04914236049473247,-0.12546808101576448
0.8569116472197782,0.5925490627398317
0.4174191366507771,0.20188905334516408
-0.43988764927707596,-0.2814295499872832
-0.02561677105007911,0.08681123065893627
-0.24831582029901644,-0.1111434797845636
0.1564669421973504,0.24866342021220694
-0.7375093987711868,-0.5677581437861352
-0.5730619900023677,-0.39980674174309794
-0.2308594445431683,-0.09562670133492077
-0.20423646332289405,-0.07196182913912146
0.7300614024090077,0.7367492350407043
-0.017840509806679394,-0.185008410172575
0.3593478554241356,0.1502701366992606
-0.6811448583877056,-0.49588040253006505
-0.02969440808746391,0.0614107368216186
-0.2838160759145069,-0.28642038459419467
-0.3065274594467944,-0.16288715902703282
-0.2808700828638768,-0.2838017241047457
-0.16913619791932458,-0.3194934662727041
-0.4592531358366631,-0.2986433158180273
-0.3544248949803283,-0.22723858486092757
-0.0671822998366976,-0.09385702808058635
-0.32729973517211175,-0.32507252615651006
0.4105720079648336,0.45275866220143857
-0.19950306244608107,-0.2114754837333717
-0.06697457202372165,-0.09367238113571887
-0.10306964527277473,0.017964231349873475
0.39328972920793615,0.18044069117374992
-0.5973856591107365,-0.44320370853240143
-0.5043536267264829,-0.6174645141012891
0.0697372982980468,-0.10716146963504063
0.46164605458118635,0.5199337423311722
-0.6746357136474636,-0.768826369142161
-0.011117404192068803,-0.0440215652853608
-0.07809675522260406,0.040162355838914116
0.37870718463448244,0.4462103023785466
-0.3178754953889323,-0.172974302086711
0.1408848941091106,0.23481271080043825
0.015145432754508886,0.10126837312559439
0.24971308413339416,0.1878277576706063
0.5191884769211058,0.5493066346070139
-0.14896558035606142,-0.044608082972690304
0.17036448354493716,0.26101679029895075
0.0014008587274550177,0.11082690157229996
-0.36640016573057116,-0.21610734239038998
0.512005921032845,0.56469806806598
-0.2655728912947072,-0.4052149714952663
-0.04894356063226735,-0.07764481545442616
-0.20706128622097886,-0.0962487104081725
0.40241705239775555,0.4672857403903449
-0.32694645747386675,-0.32475850153584784
0.17797082027502553,0.24600205092160918
0.5685676861303786,0.33624331954925424
-0.11802579224100543,-0.017106049092640536
-0.5453891824960244,-0.6539405636742149
-0.13928500695373963,-0.03600312883729317
-0.21758010044394874,-0.08382283991339226
-0.38784573224838187,-0.37889119022430573
0.34609485683103414,0.13848969350539256
0.04807170760705772,-0.12641977247147534
0.8408228236370046,0.5782478862218107
0.7545184758465427,0.501532910408067
0.19372011671440983,0.003045480068393225
-0.3581703769930255,-0.4875238476715493
-0.26385986658086785,-0.14673633739474046
-0.1351730184181981,-0.032348027916811795
-0.08110251823485587,-0.24124130655317633
0.1881600278948799,0.13311392990303805
0.20984974283431987,0.017382925508313204
-0.4868350885619486,-0.46688172916969845
-0.11877268329974766,0.004005975325897538
0.09879689579583642,0.19740115674419453
-0.036115074050851466,-0.06624171627094537
0.09321570637962193,0.1924400994853372
0.2597426938409118,0.06173221529195051
0.2815165715583077,0.2160975242705295
-0.005320237706843256,-0.03886852840960472
-0.45781432186410415,-0.29736437006464156
0.37470839872764306,0.1639239529690449
-0.05957683604765357,0.034848578634783314
0.14038433690597193,0.09064664902400876
0.19393390124209214,0.28196738380753295
-0.4979486080089083,-0.3330392910822452
-0.27012631479195665,-0.15230651358237496
0.009327012493552778,-0.1608595014612575
0.02361948747919801,0.13057679379607146
-0.22406378223883266,-0.36831798566782237
-0.28821819228052603,-0.1683881824611033
0.48528693498399433,0.2622159851969127
0.19844820446562234,0.28598009778400424
-0.5424614168233999,-0.3943821598325467
0.22247624966066146,0.16361723813928833
0.11983430852067184,0.21610107916627053
-0.5443399513563719,-0.5179971627647413
-0.051235073570983974,0.06403940619590973
-0.11701271151318332,-0.273161478356134
-0.31601665914611543,-0.45005387625207366
-0.17080802695518527,-0.1859687855192421
0.7449550167494097,0.7717639309251485
-0.11257137943985895,-0.012257682158288109
0.028869291107202377,-0.00847783613045309
-0.030589854420711972,-0.19634116094060394
0.5521980101997592,0.3216924964998148
-0.10921543547840723,-0.1312198153176616
-0.5227533646404159,-0.35508796364358536
-0.5688334151328263,-0.4178239361075924
-0.30085630620791726,-0.43657800697367527
0.1534844604863753,-0.032719547689859754
-0.5086189428796651,-0.6212559062374514
0.22889592155276814,0.1693236131544943
-0.5537467462278647,-0.4044135637476265
-0.29703805506696823,-0.17622806049349635
0.37869106645594136,0.44619597510873227
0.6672710075606755,0.6809355507310758
0.13707807934140878,0.20965294786950542
-0.2224784191946941,-0.23189802306547205
0.4150203769773466,0.19975682252433702
-0.1519650092401603,-0.02549831439891367
0.6374259023347894,0.39745062284206384
0.12135130522296175,-0.06128235236844954
0.14562902481200074,0.21725378828780936
-0.6005338160902761,-0.4460020702919923
0.316553059993785,0.3909621915868155
-0.0018267022536737343,0.10795795847796327
-0.3942500241015584,-0.2626386996353544
-0.4157585058856507,-0.2599814225282384
0.3659680624614942,0.41311071064291466
0.6048681607079148,0.36851040806261987
-0.2299957331224325,-0.11663488543168682
0.13469722829787986,0.20753663583081305
-0.09679472883842799,0.02354193484707063
-1.118463233338195,-0.9063837745123645
-0.9565966985860507,-0.7625024102882363
-0.3501651648862957,-0.22345215811067629
-0.3674963152158076,-0.21708169748837786
